-118.406,34.022
-118.449,33.992
-118.420,34.19
-118.385,34.177
-118.388,34.17
-118.384,34.201
-118.398,34.272
-118.320,34.259
-118.290,34.23
-118.409,34.278
-118.395,34.235
-118.588,34.230
-118.57,34.2
-118.536,34.235
-118.553,34.256
-118.55,34.235
-118.591,34.28
-118.282,33.946
-118.246,33.937
-118.289,33.888
-118.440,34.235
-118.438,34.23
-118.467,34.262
-118.286,34.074
-118.291,34.069
-118.286,34.074
-118.618,34.170
-118.604,34.202
-118.565,34.172
-118.602,34.208
-118.562,34.20
-118.619,34.208
-118.619,34.208
-118.599,34.224
-118.614,34.16
-118.241,34.044
-118.260,34.045
-118.245,34.044
-118.242,34.043
-118.232,34.055
-118.280,34.058
-118.2,34.060
-118.281,34.090
-118.259,34.065
-118.264,34.050
-118.260,34.065
-118.257,34.056
-118.2,34.060
-118.303,34.010
-118.354,34.017
-118.322,34.019
-118.335,34.01
-118.328,34.025
-118.303,34.033
-118.28,34.025
-118.295,34.009
-118.355,34.012
-118.332,34.014
-118.317,34.030
-118.317,34.020
-118.35,34.025
-118.168,34.091
-118.204,34.047
-118.190,34.069
-118.205,34.033
-118.164,34.098
-118.20,34.068
-118.203,34.061
-118.292,33.730
-118.287,33.744
-118.267,33.795
-118.280,33.744
-118.315,33.735
-118.279,33.793
-118.303,33.830
-118.251,33.779
-118.290,33.738
-118.28,33.728
-118.306,33.743
-118.309,34.092
-118.353,34.094
-118.341,34.101
-118.331,34.036
-118.368,34.056
-118.373,34.04
-118.317,34.042
-118.335,34.085
-118.369,34.05
-118.335,34.062
-118.371,34.0
-118.368,34.037
-118.368,34.037
-118.368,34.037
-118.361,34.083
-118.324,34.083
-118.387,34.0
-118.453,34.066
-118.453,34.066
-118.438,34.035
-118.469,34.045
-118.377,34.06
-118.45,34.044
-118.467,34.05
-118.425,34.054
-118.435,34.031
-118.427,34.050
-118.464,34.052
-118.433,34.186
-118.433,34.186
-118.45,34.195
-118.446,34.188
-118.448,34.201
-118.553,34.193
-118.543,34.195
-118.494,34.199
-118.492,34.193
-118.494,34.199
-118.538,34.177
-118.559,34.202
-118.477,34.208
-118.552,34.164
-118.516,34.204
-118.49,34.158
-118.300,34.119
-118.224,34.092
-118.189,34.118
-118.271,34.099
-118.27,34.113
-118.229,34.125
-118.257,33.971
-118.303,33.95
-118.260,33.966
-118.260,33.967
-118.260,33.968
-118.335,33.981
-118.30,33.949
-118.311,33.995
-118.279,33.966
-118.260,33.964
-118.289,34.001
-118.30,33.971
-118.30,33.971
-118.30,33.962
-118.326,33.987
-118.291,33.974
-118.308,33.989
-118.291,33.98
-118.306,33.961
-118.300,33.974
-118.265,34.002
-118.259,34.01
-118.265,34.01
-118.230,34.016
-118.260,34.005
-118.269,34.028
-118.256,34.003
-118.229,34.027
-118.241,33.993
-118.265,34.003
-118.270,33.992
-118.241,34.036
-118.263,34.007
-118.276,34.012
-118.260,34.019
-118.267,34.024
-118.413,34.018
-118.45,34.025
-118.470,33.986
-118.470,33.986
-118.403,34.001
-118.408,33.963
-118.385,33.952
-118.373,33.973
-118.403,34.02
-118.38,33.948
-118.427,33.971
-118.42,34.19
-118.375,34.190
-118.396,34.19
-118.382,34.17
-118.374,34.141
-118.37,34.177
-118.389,34.164
-118.375,34.16
-118.385,34.152
-118.387,34.168
-118.419,34.280
-118.290,34.251
-118.419,34.246
-118.395,34.217
-118.350,34.214
-118.283,34.247
-118.412,34.256
-118.474,34.266
-118.485,34.230
-118.588,34.224
-118.600,34.268
-118.534,34.224
-118.562,34.228
-118.588,34.246
-118.476,34.23
-118.265,33.935
-118.28,33.928
-118.242,33.943
-118.282,33.881
-118.254,33.944
-118.265,33.928
-118.286,33.938
-118.289,33.888
-118.199,34.115
-118.455,34.2
-118.458,34.271
-118.454,34.317
-118.463,34.226
-118.438,34.23
-118.466,34.218
-118.427,34.305
-118.420,34.316
-118.450,34.235
-118.455,34.2
-118.455,34.2
-118.429,34.308
-118.467,34.248
-118.291,34.061
-118.,34.049
-118.30,34.043
-118.306,34.054
-118.300,34.061
-118.291,34.057
-118.289,34.047
-118.319,34.083
-118.313,34.082
-118.297,34.052
-118.319,34.058
-118.304,34.065
-118.581,34.17
-118.576,34.161
-118.60,34.217
-118.604,34.197
-118.278,33.996
-118.600,34.199
-118.612,34.208
-118.305,34.071
-118.238,34.060
-118.247,34.046
-118.255,34.044
-118.243,34.044
-118.255,34.048
-118.246,34.047
-118.241,34.046
-118.26,34.04
-118.249,34.049
-118.259,34.049
-118.24,34.045
-118.24,34.045
-118.267,34.037
-118.266,34.051
-118.272,34.052
-118.279,34.060
-118.26,34.067
-118.276,34.056
-118.274,34.055
-118.275,34.051
-118.264,34.071
-118.274,34.072
-118.263,34.063
-118.265,34.059
-118.280,34.063
-118.325,34.
-118.325,34.
-118.328,34.025
-118.189,34.087
-118.323,34.025
-118.305,34.033
-118.344,34.016
-118.335,34.010
-118.344,34.006
-118.353,34.018
-118.527,34.201
-118.300,34.015
-118.291,34.028
-118.163,34.073
-118.196,34.061
-118.221,34.024
-118.193,34.08
-118.221,34.024
-118.192,34.079
-118.182,34.107
-118.208,34.047
-118.197,34.033
-118.210,34.048
-118.220,34.072
-118.212,34.061
-118.197,34.023
-118.197,34.023
-118.303,33.728
-118.309,33.86
-118.285,33.733
-118.260,33.793
-118.261,33.781
-118.281,33.735
-118.280,33.733
-118.305,33.732
-118.338,34.101
-118.340,34.101
-118.340,34.101
-118.353,34.101
-118.328,34.106
-118.311,34.098
-118.338,34.101
-118.309,34.084
-118.313,34.088
-118.333,34.090
-118.307,34.098
-118.393,34.097
-118.336,34.101
-118.374,34.046
-118.372,34.051
-118.368,34.045
-118.339,34.085
-118.349,34.052
-118.376,34.053
-118.380,34.054
-118.378,34.055
-118.471,34.04
-118.503,34.050
-118.44,34.068
-118.427,34.040
-118.392,34.032
-118.444,34.168
-118.448,34.159
-118.43,34.157
-118.4,34.193
-118.418,34.159
-118.466,34.17
-118.466,34.186
-118.429,34.147
-118.532,34.204
-118.536,34.213
-118.48,34.15
-118.503,34.215
-118.549,34.180
-118.547,34.186
-118.475,34.171
-118.527,34.171
-118.501,34.159
-118.531,34.18
-118.492,34.162
-118.550,34.175
-118.521,34.191
-118.481,34.201
-118.564,34.163
-118.483,34.186
-118.200,34.144
-118.194,34.108
-118.175,34.115
-118.221,34.123
-118.215,34.088
-118.263,34.12
-118.192,34.109
-118.241,34.118
-118.182,34.114
-118.219,34.086
-118.28,34.104
-118.228,34.142
-118.225,34.121
-118.196,34.122
-118.281,34.092
-118.289,34.102
-118.285,34.098
-118.259,34.100
-118.300,34.003
-118.308,34.002
-118.308,33.981
-118.313,33.9
-118.30,33.963
-118.30,33.963
-118.291,33.974
-118.282,33.977
-118.278,33.966
-118.285,33.981
-118.280,33.965
-118.260,33.971
-118.26,34.011
-118.271,34.005
-118.269,33.975
-118.249,33.996
-118.257,34.030
-118.252,34.036
-118.261,34.018
-118.268,33.987
-118.233,34.019
-118.470,34.002
-118.440,34.003
-118.39,33.972
-118.467,33.982
-118.406,34.018
-118.458,33.99
-118.465,33.977
-118.401,33.982
-118.392,34.19
-118.391,34.134
-118.414,34.213
-118.411,34.144
-118.317,34.152
-118.373,34.178
-118.370,34.183
-118.383,34.204
-118.396,34.172
-118.424,34.25
-118.411,34.273
-118.415,34.268
-118.417,34.266
-118.36,34.223
-118.426,34.253
-118.416,34.280
-118.396,34.221
-118.536,34.237
-118.507,34.275
-118.595,34.265
-118.527,34.235
-118.599,34.237
-118.547,34.235
-118.505,34.312
-118.56,34.273
-118.527,34.228
-118.572,34.251
-118.291,33.925
-118.291,33.925
-118.268,33.955
-118.2,33.942
-118.28,33.95
-118.265,33.951
-118.273,33.959
-118.265,33.949
-118.625,34.193
-118.463,34.310
-118.439,34.299
-118.449,34.226
-118.432,34.311
-118.455,34.291
-118.466,34.218
-118.431,34.210
-118.438,34.228
-118.467,34.228
-118.465,34.246
-118.451,34.224
-118.431,34.225
-118.443,34.312
-118.291,34.061
-118.291,34.061
-118.291,34.061
-118.299,34.057
-118.313,34.081
-118.299,34.065
-118.317,34.03
-118.309,34.061
-118.30,34.051
-118.309,34.061
-118.291,34.063
-118.292,34.063
-118.299,34.059
-118.287,34.066
-118.30,34.041
-118.317,34.052
-118.297,34.055
-118.634,34.164
-118.636,34.185
-118.623,34.190
-118.644,34.177
-118.65,34.196
-118.245,34.042
-118.244,34.041
-118.25,34.050
-118.296,34.083
-118.2,34.049
-118.266,34.069
-118.291,34.027
-118.195,34.026
-118.190,34.081
-118.268,33.775
-118.304,33.743
-118.301,33.822
-118.28,33.723
-118.280,33.778
-118.30,34.101
-118.353,34.060
-118.349,34.052
-118.345,34.068
-118.475,34.048
-118.466,34.180
-118.446,34.172
-118.483,34.217
-118.501,34.212
-118.273,34.097
-118.193,34.137
-118.286,34.098
-118.304,33.989
-118.316,33.989
-118.291,33.989
-118.289,33.970
-118.280,33.967
-118.271,33.964
-118.270,34.014
-118.399,33.945
-118.42,34.017
-118.407,33.94
-118.392,34.19
-118.389,34.140
-118.3,34.198
-118.384,34.201
-118.387,34.210
-118.536,34.276
-118.502,34.232
-118.523,34.266
-118.256,33.955
-118.465,34.224
-118.463,34.216
-118.44,34.233
-118.450,34.289
-118.288,34.063
-118.28,34.038
-118.306,34.079
-118.614,34.185
-118.578,34.168
-118.599,34.168
-118.244,34.05
-118.256,34.051
-118.257,34.04
-118.258,34.041
-118.245,34.042
-118.245,34.042
-118.246,34.045
-118.243,34.044
-118.249,34.047
-118.246,34.064
-118.245,34.042
-118.242,34.040
-118.243,34.044
-118.2,34.034
-118.255,34.044
-118.247,34.041
-118.273,34.044
-118.282,34.085
-118.286,34.084
-118.276,34.056
-118.282,34.047
-118.270,34.051
-118.277,34.054
-118.264,34.05
-118.271,34.053
-118.335,34.022
-118.335,34.022
-118.343,34.014
-118.284,34.008
-118.320,34.032
-118.335,34.01
-118.327,34.034
-118.350,34.014
-118.323,34.010
-118.315,34.013
-118.30,34.036
-118.344,34.012
-118.334,34.018
-118.325,34.032
-118.350,34.014
-118.291,34.013
-118.282,34.018
-118.350,34.014
-118.202,34.048
-118.195,34.018
-118.192,34.079
-118.227,34.05
-118.20,34.027
-118.180,34.065
-118.215,34.049
-118.20,34.027
-118.205,34.069
-118.216,34.05
-118.216,34.05
-118.168,34.083
-118.204,34.021
-118.213,34.037
-118.255,33.78
-118.274,33.786
-118.293,33.789
-118.292,33.735
-118.290,33.735
-118.307,33.789
-118.299,33.854
-118.275,33.779
-118.241,33.776
-118.293,33.795
-118.295,33.793
-118.285,33.740
-118.341,34.09
-118.322,34.099
-118.335,34.092
-118.337,34.080
-118.328,34.04
-118.359,34.037
-118.364,34.037
-118.340,34.062
-118.356,34.076
-118.338,34.062
-118.353,34.083
-118.355,34.065
-118.3,34.072
-118.445,34.03
-118.400,34.03
-118.381,34.054
-118.396,34.055
-118.464,34.040
-118.419,34.060
-118.392,34.054
-118.38,34.05
-118.417,34.059
-118.417,34.059
-118.462,34.035
-118.430,34.042
-118.470,34.065
-118.464,34.05
-118.448,34.063
-118.503,34.086
-118.38,34.05
-118.431,34.201
-118.4,34.150
-118.456,34.15
-118.467,34.188
-118.465,34.167
-118.53,34.183
-118.53,34.183
-118.50,34.191
-118.501,34.172
-118.474,34.201
-118.544,34.173
-118.553,34.208
-118.367,34.097
-118.5,34.172
-118.51,34.192
-118.497,34.16
-118.520,34.162
-118.205,34.107
-118.287,34.104
-118.300,34.155
-118.262,34.126
-118.223,34.082
-118.264,34.107
-118.287,34.107
-118.225,34.106
-118.31,33.993
-118.326,33.987
-118.284,33.979
-118.284,33.979
-118.284,33.961
-118.312,33.943
-118.282,33.970
-118.305,33.943
-118.323,33.978
-118.282,33.996
-118.300,33.980
-118.269,33.96
-118.308,33.989
-118.322,33.994
-118.276,33.972
-118.31,34.001
-118.30,33.977
-118.308,33.990
-118.271,34.002
-118.256,33.978
-118.27,34.008
-118.257,34.034
-118.27,33.999
-118.273,33.993
-118.276,34.00
-118.255,34.03
-118.388,34.029
-118.429,33.977
-118.450,33.989
-118.458,33.994
-118.424,34.01
-118.377,33.972
-118.467,33.989
-118.405,33.944
-118.410,33.963
-118.413,33.991
-118.421,33.995
-118.373,33.946
-118.412,34.026
-118.393,33.96
-118.470,33.983
-118.370,33.943
-118.374,34.127
-118.37,34.168
-118.40,34.142
-118.396,34.181
-118.370,34.142
-118.365,34.192
-118.389,34.164
-118.372,34.141
-118.383,34.183
-118.372,34.154
-118.387,34.142
-118.418,34.19
-118.418,34.19
-118.392,34.205
-118.37,34.161
-118.378,34.139
-118.384,34.184
-118.389,34.168
-118.378,34.139
-118.375,34.1
-118.368,34.19
-118.365,34.138
-118.37,34.177
-118.370,34.217
-118.398,34.261
-118.291,34.270
-118.5,34.28
-118.568,34.275
-118.542,34.285
-118.551,34.281
-118.527,34.22
-118.575,34.231
-118.601,34.257
-118.590,34.228
-118.513,34.273
-118.502,34.264
-118.590,34.228
-118.590,34.228
-118.508,34.259
-118.286,33.952
-118.289,33.960
-118.248,33.934
-118.284,33.926
-118.258,33.958
-118.269,33.94
-118.234,33.931
-118.273,33.955
-118.278,33.943
-118.286,33.949
-118.289,33.916
-118.278,33.941
-118.271,33.945
-118.448,34.214
-118.437,34.312
-118.440,34.30
-118.426,34.230
-118.47,34.230
-118.455,34.226
-118.430,34.233
-118.438,34.307
-118.448,34.21
-118.43,34.255
-118.42,34.312
-118.429,34.327
-118.291,34.061
-118.306,34.061
-118.291,34.063
-118.299,34.071
-118.289,34.044
-118.284,34.070
-118.302,34.071
-118.288,34.046
-118.605,34.175
-118.593,34.166
-118.605,34.190
-118.594,34.233
-118.614,34.168
-118.578,34.168
-118.599,34.15
-118.245,34.042
-118.264,34.050
-118.281,34.071
-118.328,34.029
-118.344,34.016
-118.199,34.032
-118.18,34.104
-118.215,34.042
-118.223,33.804
-118.337,34.117
-118.344,34.108
-118.302,34.100
-118.33,34.048
-118.337,34.045
-118.340,34.071
-118.448,34.150
-118.536,34.206
-118.557,34.20
-118.184,34.112
-118.302,33.966
-118.256,34.013
-118.249,34.011
-118.262,33.989
-118.232,34.034
-118.44,34.014
-118.41,34.201
-118.315,34.263
-118.502,34.27
-118.571,34.24
-118.517,34.267
-118.232,33.943
-118.431,34.308
-118.453,34.224
-118.450,34.242
-118.295,34.052
-118.301,34.067
-118.604,34.206
-118.562,34.208
-118.4,34.197
-118.254,34.048
-118.260,34.04
-118.247,34.048
-118.240,34.050
-118.256,34.051
-118.254,34.043
-118.249,34.049
-118.231,34.038
-118.238,34.04
-118.282,34.056
-118.278,34.051
-118.261,34.076
-118.276,34.052
-118.281,34.062
-118.273,34.05
-118.277,34.05
-118.282,34.058
-118.263,34.050
-118.282,34.058
-118.344,34.018
-118.317,34.026
-118.302,34.007
-118.340,34.023
-118.319,34.003
-118.337,34.007
-118.291,34.013
-118.335,34.012
-118.352,34.028
-118.335,34.010
-118.335,34.012
-118.337,34.007
-118.300,34.017
-118.343,34.014
-118.320,34.018
-118.36,34.018
-118.328,34.02
-118.317,34.033
-118.300,34.022
-118.295,34.008
-118.297,34.015
-118.308,34.024
-118.203,34.061
-118.187,34.088
-118.212,34.06
-118.187,34.101
-118.206,34.023
-118.163,34.07
-118.213,34.085
-118.222,34.025
-118.225,34.054
-118.203,34.062
-118.215,34.051
-118.2,34.070
-118.210,34.075
-118.198,34.072
-118.270,33.779
-118.250,33.799
-118.26,33.79
-118.279,33.743
-118.306,33.823
-118.333,34.101
-118.338,34.101
-118.322,34.107
-118.329,34.101
-118.377,34.10
-118.346,34.083
-118.328,34.04
-118.361,34.046
-118.350,34.04
-118.359,34.059
-118.355,34.085
-118.361,34.071
-118.368,34.047
-118.441,34.048
-118.399,34.041
-118.381,34.06
-118.45,34.077
-118.44,34.062
-118.476,34.061
-118.422,34.055
-118.419,34.060
-118.383,34.050
-118.442,34.039
-118.396,34.055
-118.451,34.069
-118.450,34.041
-118.46,34.201
-118.466,34.17
-118.444,34.193
-118.4,34.197
-118.4,34.187
-118.439,34.149
-118.470,34.142
-118.430,34.192
-118.549,34.217
-118.477,34.155
-118.510,34.174
-118.53,34.180
-118.492,34.163
-118.521,34.157
-118.507,34.150
-118.510,34.174
-118.475,34.13
-118.53,34.177
-118.503,34.172
-118.553,34.172
-118.492,34.208
-118.544,34.190
-118.544,34.190
-118.536,34.204
-118.246,34.111
-118.262,34.126
-118.261,34.107
-118.250,34.083
-118.194,34.112
-118.206,34.098
-118.196,34.10
-118.278,34.101
-118.262,34.082
-118.209,34.093
-118.236,34.102
-118.184,34.115
-118.278,33.969
-118.291,33.988
-118.30,33.97
-118.328,33.989
-118.287,33.974
-118.30,33.951
-118.287,33.962
-118.308,33.991
-118.291,33.961
-118.281,33.987
-118.311,33.975
-118.295,34.000
-118.282,34.001
-118.302,33.989
-118.317,33.993
-118.328,33.989
-118.335,33.981
-118.265,33.965
-118.300,33.956
-118.328,33.987
-118.284,34.003
-118.295,34.002
-118.311,33.99
-118.252,34.039
-118.269,34.000
-118.24,34.002
-118.259,34.005
-118.256,34.005
-118.27,33.996
-118.278,34.006
-118.232,34.034
-118.265,33.993
-118.260,34.002
-118.243,33.99
-118.232,34.031
-118.265,33.981
-118.278,33.979
-118.249,33.996
-118.24,34.023
-118.370,33.978
-118.475,33.990
-118.427,33.967
-118.480,33.994
-118.41,34.0
-118.427,34.012
-118.396,33.958
-118.464,33.986
-118.42,33.976
-118.465,33.979
-118.407,34.024
-118.424,34.008
-118.443,34.029
-118.430,34.025
-118.435,34.024
-118.370,34.172
-118.407,34.143
-118.387,34.203
-118.37,34.178
-118.370,34.1
-118.363,34.156
-118.374,34.168
-118.37,34.186
-118.364,34.13
-118.364,34.13
-118.39,34.145
-118.385,34.190
-118.392,34.145
-118.396,34.170
-118.37,34.186
-118.421,34.262
-118.372,34.233
-118.317,34.259
-118.279,34.248
-118.422,34.281
-118.407,34.235
-118.290,34.234
-118.273,34.244
-118.368,34.274
-118.42,34.265
-118.525,34.221
-118.525,34.221
-118.525,34.221
-118.525,34.221
-118.519,34.222
-118.588,34.230
-118.525,34.221
-118.282,33.93
-118.229,33.940
-118.289,33.940
-118.282,33.954
-118.236,33.943
-118.280,33.945
-118.265,33.929
-118.276,33.955
-118.271,33.946
-118.265,33.952
-118.246,33.943
-118.269,33.947
-118.291,33.925
-118.283,33.88
-118.242,33.937
-118.282,33.923
-118.450,34.241
-118.465,34.221
-118.431,34.209
-118.438,34.312
-118.467,34.244
-118.423,34.317
-118.446,34.237
-118.439,34.299
-118.310,34.065
-118.306,34.052
-118.294,34.059
-118.310,34.06
-118.293,34.044
-118.289,34.069
-118.297,34.065
-118.296,34.067
-118.306,34.06
-118.309,34.067
-118.291,34.069
-118.307,34.043
-118.311,34.059
-118.311,34.059
-118.299,34.065
-118.598,34.177
-118.564,34.191
-118.604,34.162
-118.604,34.162
-118.588,34.166
-118.588,34.192
-118.610,34.193
-118.602,34.231
-118.611,34.175
-118.589,34.179
-118.568,34.188
-118.608,34.219
-118.595,34.182
-118.238,34.045
-118.26,34.040
-118.232,34.05
-118.249,34.056
-118.258,34.050
-118.274,34.073
-118.253,34.068
-118.30,34.032
-118.346,34.010
-118.215,34.073
-118.281,33.782
-118.262,33.801
-118.223,33.804
-118.326,34.099
-118.303,34.101
-118.309,34.085
-118.3,34.072
-118.352,34.067
-118.372,34.060
-118.379,34.05
-118.475,34.048
-118.393,34.033
-118.519,34.028
-118.461,34.18
-118.431,34.17
-118.454,34.177
-118.448,34.184
-118.435,34.148
-118.485,34.190
-118.481,34.156
-118.260,34.108
-118.260,33.960
-118.311,33.975
-118.271,33.967
-118.247,34.002
-118.400,33.979
-118.407,33.943
-118.405,33.942
-118.37,34.186
-118.396,34.192
-118.582,34.233
-118.597,34.253
-118.496,34.273
-118.576,34.296
-118.249,33.937
-118.239,33.943
-118.461,34.228
-118.440,34.241
-118.450,34.235
-118.309,34.073
-118.306,34.047
-118.306,34.047
-118.564,34.183
-118.260,34.04
-118.250,34.048
-118.250,34.04
-118.238,34.058
-118.241,34.049
-118.259,34.035
-118.265,34.043
-118.26,34.04
-118.257,34.036
-118.262,34.04
-118.279,34.070
-118.276,34.056
-118.265,34.074
-118.258,34.077
-118.282,34.058
-118.273,34.07
-118.295,34.083
-118.261,34.06
-118.270,34.080
-118.283,34.068
-118.28,34.083
-118.280,34.077
-118.282,34.058
-118.29,34.007
-118.344,34.012
-118.311,34.003
-118.335,34.010
-118.348,34.016
-118.288,34.029
-118.299,34.032
-118.32,34.027
-118.354,34.025
-118.372,34.024
-118.291,34.003
-118.295,34.009
-118.320,34.034
-118.349,34.019
-118.350,34.016
-118.322,34.025
-118.197,34.027
-118.196,34.021
-118.211,34.048
-118.21,34.044
-118.156,34.097
-118.220,34.052
-118.20,34.027
-118.163,34.094
-118.2,34.017
-118.214,34.067
-118.20,34.040
-118.18,34.104
-118.212,34.046
-118.30,33.800
-118.263,33.788
-118.274,33.780
-118.262,33.7
-118.287,33.751
-118.243,33.794
-118.280,33.748
-118.306,33.846
-118.295,33.793
-118.302,33.858
-118.286,33.860
-118.322,34.09
-118.315,34.098
-118.338,34.101
-118.338,34.101
-118.304,34.090
-118.326,34.099
-118.342,34.083
-118.342,34.083
-118.328,34.055
-118.345,34.04
-118.338,34.060
-118.340,34.062
-118.356,34.076
-118.356,34.076
-118.327,34.045
-118.442,34.061
-118.414,34.061
-118.445,34.031
-118.382,34.034
-118.462,34.076
-118.37,34.140
-118.463,34.069
-118.390,34.057
-118.458,34.037
-118.424,34.041
-118.468,34.184
-118.448,34.201
-118.448,34.197
-118.467,34.151
-118.446,34.149
-118.457,34.196
-118.472,34.184
-118.457,34.152
-118.446,34.204
-118.457,34.182
-118.518,34.162
-118.540,34.184
-118.530,34.159
-118.474,34.212
-118.479,34.206
-118.490,34.157
-118.540,34.186
-118.510,34.176
-118.269,34.141
-118.22,34.142
-118.273,34.101
-118.22,34.142
-118.207,34.115
-118.270,34.098
-118.243,34.119
-118.210,34.107
-118.300,34.090
-118.224,34.129
-118.291,33.978
-118.278,33.973
-118.26,33.97
-118.313,33.980
-118.313,33.979
-118.311,33.989
-118.291,33.985
-118.291,33.972
-118.284,33.993
-118.298,33.972
-118.278,33.965
-118.284,33.992
-118.33,33.988
-118.339,33.984
-118.291,33.984
-118.287,33.974
-118.345,33.983
-118.291,33.994
-118.265,33.967
-118.284,33.999
-118.270,34.021
-118.260,34.022
-118.232,34.02
-118.265,34.009
